track_id,method,nmse_vs_admm,mae_vs_admm,output_peak,output_rms_db,detectability_vs_admm,peaq_odg_vs_admm
003536,waveunet_stage1,0.18063493072986603,0.09786428511142731,1.020760178565979,-10.135055541992188,34.1676365644851,
003536,vae_plain_cyclical,0.038154877722263336,0.05139856040477753,0.6994484066963196,-11.02431869506836,35.07732151662024,
003613,input_reference,2.749786639598056e-35,1.1385553865869256e-20,0.699999988079071,-10.002412796020508,2.8341658123580066e-32,
003613,admm,0.0,0.0,0.699999988079071,-10.002412796020508,0.0,
003613,dsp_fast,0.1427847295999527,0.10077297687530518,0.4354919493198395,-14.124771118164062,45.88617843479035,
003613,waveunet_stage1,0.13806569576263428,0.08131977170705795,0.9064947366714478,-10.683178901672363,32.29104079326961,
003613,vae_plain_cyclical,0.03715202584862709,0.04785814881324768,0.6934201121330261,-11.484598159790039,33.071444819680366,
003707,input_reference,2.711184162759895e-35,1.2076701233954957e-20,0.699999988079071,-9.656929016113281,2.5345457876314555e-32,
003707,admm,0.0,0.0,0.699999988079071,-9.656929016113281,0.0,
003707,dsp_fast,0.14396679401397705,0.10539285093545914,0.434399276971817,-13.801107406616211,46.49910156153936,
003707,waveunet_stage1,0.13922247290611267,0.08597943931818008,0.8964614868164062,-10.333436965942383,30.121272827080865,
003707,vae_plain_cyclical,0.03747085854411125,0.05020662397146225,0.6950529217720032,-11.142439842224121,35.44904263429603,
003831,input_reference,2.4298644873791207e-35,1.0356380432933467e-20,0.699999988079071,-9.993853569030762,2.2271401064133267e-32,
003831,admm,0.0,0.0,0.699999988079071,-9.993853569030762,0.0,
003831,dsp_fast,0.1432134509086609,0.10105155408382416,0.4350951015949249,-14.124131202697754,46.107955111168415,
003831,waveunet_stage1,0.12178885191679001,0.07736527174711227,0.847793698310852,-10.6581449508667,29.746416603097998,
003831,vae_plain_cyclical,0.03676626831293106,0.04770556092262268,0.676837682723999,-11.46990966796875,32.31986048089817,
003881,input_reference,2.3349701517342547e-35,1.1168626558020791e-20,0.699999988079071,-9.523783683776855,2.0747297596043803e-32,
003881,admm,0.0,0.0,0.699999988079071,-9.523783683776855,0.0,
003881,dsp_fast,0.14505621790885925,0.1074482649564743,0.43339625000953674,-13.688041687011719,47.06807680415899,
003881,waveunet_stage1,0.14965051412582397,0.0914965271949768,0.8642786741256714,-10.139307975769043,30.711936251398868,
003881,vae_plain_cyclical,0.037404607981443405,0.05102972313761711,0.6861222982406616,-11.01103401184082,34.690345447868346,
004472,input_reference,2.805867133270635e-35,1.2297566535442285e-20,0.699999988079071,-9.513965606689453,2.803511827576627e-32,
004472,admm,0.0,0.0,0.699999988079071,-9.513965606689453,0.0,
004472,dsp_fast,0.1467764526605606,0.10811634361743927,0.4318200945854187,-13.709869384765625,47.97457420806716,
004472,waveunet_stage1,0.21806395053863525,0.10644940286874771,1.1107863187789917,-10.08445930480957,39.505055748878604,
004472,vae_plain_cyclical,0.03766310214996338,0.0508953221142292,0.7003744840621948,-10.995443344116211,34.43425579456361,
004539,input_reference,2.1386087852859026e-35,9.545447780185998e-21,0.699999988079071,-9.42158031463623,2.0902355153112887e-32,
004539,admm,0.0,0.0,0.699999988079071,-9.42158031463623,0.0,
004539,dsp_fast,0.1488199383020401,0.11031272262334824,0.4299596846103668,-13.654986381530762,49.064349287463756,
004539,waveunet_stage1,0.1865444779396057,0.10081551223993301,0.9637632369995117,-10.06500244140625,35.164244332036404,
004539,vae_plain_cyclical,0.03850763663649559,0.05232008174061775,0.7006949186325073,-10.927748680114746,36.296218843409626,
005407,input_reference,1.689299459037011e-35,8.204257619668659e-21,0.699999988079071,-10.312191009521484,1.741464892649814e-32,
005407,admm,0.0,0.0,0.699999988079071,-10.312191009521484,0.0,
005407,dsp_fast,0.14576353132724762,0.09825699031352997,0.4327470362186432,-14.489470481872559,47.43960859459149,
005407,waveunet_stage1,0.11930734664201736,0.07209990173578262,1.0071396827697754,-10.955331802368164,33.450496695791955,
005407,vae_plain_cyclical,0.03623216971755028,0.04539276286959648,0.6828271150588989,-11.782814025878906,29.99626408790891,
005622,input_reference,2.149539218230182e-35,1.0653383509279753e-20,0.699999988079071,-9.718010902404785,2.0691566714831767e-32,
005622,admm,0.0,0.0,0.699999988079071,-9.718010902404785,0.0,
005622,dsp_fast,0.14632971584796906,0.1055157408118248,0.4322285056114197,-13.905704498291016,47.73821175034265,
005622,waveunet_stage1,0.11766830831766129,0.07718860357999802,0.9034592509269714,-10.2236328125,31.419574185635796,
005622,vae_plain_cyclical,0.036806341260671616,0.04928767308592796,0.6973555684089661,-11.197299003601074,32.86492634477129,
005967,input_reference,2.1801049412108164e-35,1.0989440173413626e-20,0.699999988079071,-9.509269714355469,1.965228018700582e-32,
005967,admm,0.0,0.0,0.699999988079071,-9.509269714355469,0.0,
005967,dsp_fast,0.14795395731925964,0.10871805995702744,0.43074649572372437,-13.726795196533203,48.60080867958839,
005967,waveunet_stage1,0.12080585956573486,0.0812627300620079,0.9413958787918091,-9.963475227355957,31.95961518718477,
005967,vae_plain_cyclical,0.03715882822871208,0.0508161298930645,0.7021742463111877,-10.99743938446045,33.25689661187408,
006382,input_reference,2.8073758182809556e-35,1.2409147868638147e-20,0.699999988079071,-9.800989151000977,2.4787020350612245e-32,
006382,admm,0.0,0.0,0.699999988079071,-9.800989151000977,0.0,
006382,dsp_fast,0.14785298705101013,0.10502514243125916,0.430838406085968,-14.01666259765625,48.54691136598783,
006382,waveunet_stage1,0.10697192698717117,0.07399844378232956,0.8940555453300476,-10.264659881591797,29.62815594336114,
006382,vae_plain_cyclical,0.03638143092393875,0.048520565032958984,0.6765725016593933,-11.275651931762695,31.239020371890778,
006655,input_reference,2.4577675549430244e-35,1.1254937685061871e-20,0.699999988079071,-9.808623313903809,2.3390001067800362e-32,
006655,admm,0.0,0.0,0.699999988079071,-9.808623313903809,0.0,
006655,dsp_fast,0.14772041141986847,0.1049756184220314,0.4309590756893158,-14.02186393737793,48.47623727543873,
006655,waveunet_stage1,0.2044210284948349,0.09940940886735916,1.0041307210922241,-10.359378814697266,38.18710913112901,
006655,vae_plain_cyclical,0.03721904754638672,0.048767443746328354,0.694303035736084,-11.286134719848633,31.89130153532858,
007021,input_reference,2.3307074062899336e-35,1.1203413380187768e-20,0.699999988079071,-9.43942642211914,2.2714843360347013e-32,
007021,admm,0.0,0.0,0.699999988079071,-9.43942642211914,0.0,
007021,dsp_fast,0.14958129823207855,0.11034315824508667,0.42926979064941406,-13.686779975891113,49.47400707958806,
007021,waveunet_stage1,0.18101374804973602,0.09813278913497925,1.0759527683258057,-9.97092056274414,34.82203585711681,
007021,vae_plain_cyclical,0.037944160401821136,0.05174343287944794,0.6980158686637878,-10.935811042785645,34.41572097110419,
