track_id,method,nmse_vs_admm,mae_vs_admm,output_peak,output_rms_db,detectability_vs_admm,peaq_odg_vs_admm
001310,input_reference,0.0002306157985003665,0.0003194244927726686,1.0,-9.753447532653809,0.23588506827838124,
001310,admm,0.0,0.0,0.699999988079071,-9.77283763885498,0.0,
001310,dsp_fast,0.13697701692581177,0.1015620008111,0.6286826133728027,-13.784818649291992,42.67907399635536,
001310,waveunet_stage1,0.14739130437374115,0.08594034612178802,0.9953047037124634,-10.374650001525879,33.77231189777954,
001310,vae_plain_cyclical,0.0369771309196949,0.049163445830345154,0.8043515682220459,-11.243703842163086,33.21291571563776,
001522,input_reference,0.0002988718042615801,0.0004107641871087253,1.0,-9.614507675170898,0.3020280012988069,
001522,admm,0.0,0.0,0.699999988079071,-9.63871955871582,0.0,
001522,dsp_fast,0.1386265754699707,0.10381326824426651,0.6261710524559021,-13.680647850036621,43.47363295861443,
001522,waveunet_stage1,0.13628609478473663,0.08504124730825424,1.0581958293914795,-10.21951675415039,31.071033640662577,
001522,vae_plain_cyclical,0.0368063859641552,0.049905821681022644,0.8151378631591797,-11.10267162322998,34.164371102237496,
001626,input_reference,0.00018644158262759447,0.00026039540534839034,1.0,-9.85444450378418,0.17917743800963773,
001626,admm,0.0,0.0,0.699999988079071,-9.87059211730957,0.0,
001626,dsp_fast,0.13941863179206848,0.10124125331640244,0.6256011724472046,-13.928494453430176,43.898220654220665,
001626,waveunet_stage1,0.12088294327259064,0.07811418920755386,1.0037717819213867,-10.42563247680664,30.23416354462587,
001626,vae_plain_cyclical,0.036479026079177856,0.048262327909469604,0.7815748453140259,-11.336217880249023,32.09201767140977,
001694,input_reference,0.0003154799051117152,0.0004275494138710201,1.0,-9.608149528503418,0.2873605348886453,
001694,admm,0.0,0.0,0.699999988079071,-9.633338928222656,0.0,
001694,dsp_fast,0.1406935453414917,0.1046445369720459,0.6233535408973694,-13.713462829589844,44.47637014002075,
001694,waveunet_stage1,0.13411657512187958,0.08539244532585144,1.0885040760040283,-10.139352798461914,29.52194929729634,
001694,vae_plain_cyclical,0.03666318207979202,0.04987955838441849,0.8209069967269897,-11.097417831420898,32.860050451181124,
003354,input_reference,0.00021310658485163003,0.0002952965733129531,1.0,-9.789299964904785,0.2102993502899947,
003354,admm,0.0,0.0,0.699999988079071,-9.80736255645752,0.0,
003354,dsp_fast,0.14158274233341217,0.10289173573255539,0.6226018071174622,-13.905092239379883,44.98115479716072,
003354,waveunet_stage1,0.20949362218379974,0.10077367722988129,1.0573607683181763,-10.385011672973633,38.00622716598777,
003354,vae_plain_cyclical,0.03685649484395981,0.04862704873085022,0.7766380310058594,-11.26590347290039,32.285255063052844,
003536,input_reference,0.00038326773210428655,0.000520278001204133,1.0,-9.493762016296387,0.37914108647109357,
003536,admm,0.0,0.0,0.699999988079071,-9.52367115020752,0.0,
003536,dsp_fast,0.14311179518699646,0.1070530042052269,0.6198650598526001,-13.647819519042969,45.72775516369555,
003536,waveunet_stage1,0.18598173558712006,0.09911669790744781,1.0523251295089722,-10.086999893188477,34.60631340286229,
003536,vae_plain_cyclical,0.03761183097958565,0.05110915005207062,0.8032239675521851,-10.998241424560547,34.672275635095986,
003613,input_reference,0.00013747700722888112,0.00019415216229390353,1.0,-9.990022659301758,0.14163158083210695,
003613,admm,0.0,0.0,0.699999988079071,-10.002412796020508,0.0,
003613,dsp_fast,0.14312823116779327,0.10098031163215637,0.620901882648468,-14.129563331604004,45.82978177553298,
003613,waveunet_stage1,0.13984154164791107,0.08182686567306519,0.9390048980712891,-10.665597915649414,32.43215103704639,
003613,vae_plain_cyclical,0.037027765065431595,0.047828949987888336,0.7901062965393066,-11.47654914855957,32.91560880225038,
003707,input_reference,0.00028853537514805794,0.0003969587560277432,1.0,-9.63343620300293,0.2944198675364601,
003707,admm,0.0,0.0,0.699999988079071,-9.656929016113281,0.0,
003707,dsp_fast,0.14383238554000854,0.10549988597631454,0.6193000078201294,-13.795414924621582,46.12893144856667,
003707,waveunet_stage1,0.14350633323192596,0.08743009716272354,0.9524728655815125,-10.309915542602539,30.519752878919,
003707,vae_plain_cyclical,0.03704431653022766,0.04998853802680969,0.8055293560028076,-11.12256908416748,35.12655679985611,
003831,input_reference,0.0001416886516381055,0.00019884011999238282,1.0,-9.981184959411621,0.13501595544166556,
003831,admm,0.0,0.0,0.699999988079071,-9.993853569030762,0.0,
003831,dsp_fast,0.14354968070983887,0.10125802457332611,0.6203292608261108,-14.128738403320312,46.039729048909585,
003831,waveunet_stage1,0.12357748299837112,0.07801638543605804,0.9505957365036011,-10.641229629516602,29.897419728186534,
003831,vae_plain_cyclical,0.03656943514943123,0.04764414206147194,0.7812168598175049,-11.460582733154297,32.1181093687196,
003881,input_reference,0.0003951817925553769,0.0005312253488227725,1.0,-9.493230819702148,0.36326494425302075,
003881,admm,0.0,0.0,0.699999988079071,-9.523783683776855,0.0,
003881,dsp_fast,0.14464163780212402,0.1074928566813469,0.617816150188446,-13.676046371459961,46.45979892130029,
003881,waveunet_stage1,0.1538134664297104,0.0930856242775917,0.9793464541435242,-10.095272064208984,31.058418553701525,
003881,vae_plain_cyclical,0.036859843879938126,0.050724100321531296,0.809884786605835,-10.984959602355957,34.256372976987976,
004472,input_reference,0.00039614044362679124,0.0005366444820538163,1.0,-9.48318099975586,0.39250018548051746,
004472,admm,0.0,0.0,0.699999988079071,-9.513965606689453,0.0,
004472,dsp_fast,0.1464116871356964,0.10818122327327728,0.6154854893684387,-13.698823928833008,47.440810368721344,
004472,waveunet_stage1,0.22430045902729034,0.10781900584697723,1.1165494918823242,-10.028261184692383,39.92924570648422,
004472,vae_plain_cyclical,0.03710612282156944,0.050604935735464096,0.8319252729415894,-10.968327522277832,34.04187830799093,
004539,input_reference,0.0004621730768121779,0.0006232453160919249,1.0,-9.386547088623047,0.4655190116867549,
004539,admm,0.0,0.0,0.699999988079071,-9.42158031463623,0.0,
004539,dsp_fast,0.14833912253379822,0.11035916209220886,0.6127302050590515,-13.64116096496582,48.467761587547145,
004539,waveunet_stage1,0.1930249184370041,0.1023716852068901,0.978557825088501,-10.009993553161621,35.643786500573476,
004539,vae_plain_cyclical,0.03783296421170235,0.05196716636419296,0.8359634876251221,-10.894841194152832,35.91964474703652,
005407,input_reference,6.487306382041425e-05,9.311250323662534e-05,1.0,-10.305831909179688,0.06555576063642342,
005407,admm,0.0,0.0,0.699999988079071,-10.312191009521484,0.0,
005407,dsp_fast,0.146525040268898,0.09855882078409195,0.6168140769004822,-14.502745628356934,47.67481680267069,
005407,waveunet_stage1,0.11996939033269882,0.07228720188140869,1.098817229270935,-10.944751739501953,33.51049742782002,
005407,vae_plain_cyclical,0.03605671226978302,0.045323148369789124,0.7565270662307739,-11.776399612426758,29.789078708044705,
005622,input_reference,0.0002651185786817223,0.0003593465662561357,1.0,-9.69643783569336,0.2664649266763937,
005622,admm,0.0,0.0,0.699999988079071,-9.718010902404785,0.0,
005622,dsp_fast,0.14639434218406677,0.10568270087242126,0.6160613894462585,-13.903959274291992,47.43541572723238,
005622,waveunet_stage1,0.12084010243415833,0.0783485472202301,0.9435659050941467,-10.195920944213867,31.759424768347507,
005622,vae_plain_cyclical,0.03648893162608147,0.049131955951452255,0.8200975656509399,-11.181486129760742,32.6001903192198,
005967,input_reference,0.0004010124830529094,0.0005401957896538079,1.0,-9.478303909301758,0.38243926276582146,
005967,admm,0.0,0.0,0.699999988079071,-9.509269714355469,0.0,
005967,dsp_fast,0.14764422178268433,0.10880457609891891,0.6138728260993958,-13.716734886169434,48.04855164307126,
005967,waveunet_stage1,0.12479927390813828,0.08291752636432648,1.0421854257583618,-9.920208930969238,32.28509884345312,
005967,vae_plain_cyclical,0.036650631576776505,0.050534553825855255,0.8176370859146118,-10.971556663513184,32.90357501898163,
006382,input_reference,0.00022433862613979727,0.000307313515804708,1.0,-9.782208442687988,0.2045052263318741,
006382,admm,0.0,0.0,0.699999988079071,-9.800989151000977,0.0,
006382,dsp_fast,0.14809200167655945,0.10523645579814911,0.6140189170837402,-14.018573760986328,48.33402238709556,
006382,waveunet_stage1,0.10906287282705307,0.07485079020261765,0.9982938766479492,-10.236143112182617,29.820698057228025,
006382,vae_plain_cyclical,0.036121971905231476,0.04841156676411629,0.8164281249046326,-11.262609481811523,30.95849119003902,
006655,input_reference,0.00020676017447840422,0.0002895740035455674,1.0,-9.790914535522461,0.20298003300672682,
006655,admm,0.0,0.0,0.699999988079071,-9.808623313903809,0.0,
006655,dsp_fast,0.1479911208152771,0.10519210249185562,0.6142120361328125,-14.024547576904297,48.319983956137314,
006655,waveunet_stage1,0.20792920887470245,0.10013381391763687,1.1061536073684692,-10.325675964355469,38.4245069620819,
006655,vae_plain_cyclical,0.03688162565231323,0.04859711229801178,0.7846713066101074,-11.271492004394531,31.579595028494197,
007021,input_reference,0.0004700995050370693,0.0006162081263028085,1.0,-9.404595375061035,0.4588649244122196,
007021,admm,0.0,0.0,0.699999988079071,-9.43942642211914,0.0,
007021,dsp_fast,0.1491468995809555,0.11040449887514114,0.6117063760757446,-13.673734664916992,48.90434783499203,
007021,waveunet_stage1,0.18710805475711823,0.0995268002152443,1.1003105640411377,-9.912466049194336,35.29976391658208,
007021,vae_plain_cyclical,0.037250176072120667,0.05135032534599304,0.8451986312866211,-10.901691436767578,34.093529322791106,
