epoch,train_total,train_detectability,train_recon,train_nmse,val_total,val_detectability,val_recon,val_nmse,val_mae,lr,elapsed_sec
1.0,197051.805483332,197051.805483332,0.03162248058399807,0.016365467388920175,0.023675141682833578,0.023675141682833578,0.03939761254975262,0.022977210582394037,0.016420402187698833,5e-05,9.309706211090088
2.0,198131.937995919,198131.937995919,0.031269545178705206,0.01600647344632307,0.023476475740545233,0.023476475740545233,0.039451641746563834,0.023013088237227444,0.016438553303790588,5e-05,18.498103857040405
3.0,196891.72227702357,196891.72227702357,0.031226114499537896,0.01595969755956806,0.02260018239496551,0.02260018239496551,0.03941700675835212,0.022995986819902708,0.016421020029035085,5e-05,28.067176818847656
4.0,197413.1541191796,197413.1541191796,0.03136292235692963,0.01609557339460783,0.022470927238219196,0.022470927238219196,0.039432508160825816,0.02300574020324954,0.01642676794338816,5e-05,37.77101516723633
5.0,196986.98960768263,196986.98960768263,0.031247947070902834,0.015979117880924605,0.02247632145947365,0.02247632145947365,0.039432581835232364,0.023006136019709324,0.016426445479737595,5e-05,48.01909899711609
