epoch,beta_kl,free_bits_enabled,train_total,train_reconstruction,train_mrstft,train_kl_raw,train_kl,train_kl_weighted,train_l1,train_nmse,val_total,val_reconstruction,val_mrstft,val_kl_raw,val_kl,val_kl_weighted,val_l1,val_nmse,val_nmse_metric,val_mae_metric,val_loss,time
1,0.0,False,9.538644294341406,0.6583195883904894,8.880324710607528,12.881549745400747,12.881549745400747,0.0,0.10653366779287655,0.5517859207838773,7.261568150917689,0.29850793108344076,6.963060236970583,37.42315757423639,37.42315757423639,0.0,0.07008071737363934,0.22842721374084551,0.22842721374084551,0.07008071737363934,7.261568150917689,40.12779998779297
2,2.5e-05,False,6.690497352083524,0.28683990515768526,6.403169203599294,19.529747015039128,19.529747015039128,0.00048824367537597815,0.07288568334653973,0.21395422207502027,6.059208625555039,0.2201047586898009,5.8371832032998405,76.82782241503398,76.82782241503398,0.0019206955603758495,0.056869890075176954,0.16323486836627127,0.16323486836627127,0.056869890075176954,6.059208625555039,38.15062117576599
3,5e-05,False,5.450340307156245,0.15438773153039317,5.292810358603796,62.8443322690328,62.8443322690328,0.003142216613451645,0.0470854908026134,0.10730224082246423,4.9242835586269695,0.11267374667028586,4.807361409068108,84.9681111437579,84.9681111437579,0.004248405557187894,0.03733663763850927,0.0753371091093868,0.0753371091093868,0.03733663763850927,4.9242835586269695,39.942973613739014
4,7.500000000000001e-05,False,4.73798976500829,0.12146956636570394,4.610052693883578,86.23332410812378,86.23332410812378,0.006467499308109286,0.038880895359131196,0.08258867112764467,4.232827557623386,0.08669960588837664,4.1369292120138805,122.64988459050656,122.64988459050656,0.009198741344287992,0.03350345997605473,0.053196145904560885,0.053196145904560885,0.03350345997605473,4.232827557623386,38.219618797302246
5,0.0001,False,4.383754179477692,0.11527538563745718,4.2531581568717955,153.20626638412475,153.20626638412475,0.015320626638412473,0.03988376282621175,0.07539162292766075,4.399082070589065,0.1563805690035224,4.219814737637837,228.86800594329833,228.86800594329833,0.022886800594329834,0.04399983988453945,0.11238072871540984,0.11238072871540984,0.04399983988453945,4.399082070589065,37.88234329223633
6,0.0001,False,4.39563772380352,0.10646830089390277,4.275991123517354,131.78298891703287,131.78298891703287,0.013178298891703287,0.038422662615776065,0.06804563813765223,3.8133397936820983,0.12352238359550635,3.680784980456034,90.3243832886219,90.3243832886219,0.00903243832886219,0.03769508708889286,0.08582729587020974,0.08582729587020974,0.03769508708889286,3.8133397936820983,38.10590195655823
7,0.0001,False,3.263214846352736,0.09131206273411711,3.1647588356335956,71.43946687062581,71.43946687062581,0.007143946687062583,0.030761446569425366,0.06055061628886809,2.674484942853451,0.06624004623542229,2.6000797588378193,81.65141926805178,81.65141926805178,0.008165141926805179,0.025727500882931055,0.040512545383535326,0.040512545383535326,0.025727500882931055,2.674484942853451,38.05978274345398
8,0.0001,False,2.2362387704849245,0.05306771617537985,2.1755115408698718,76.59517598470052,76.59517598470052,0.007659517598470047,0.020705899755315234,0.03236181644295963,1.8898468038688103,0.044265047266768914,1.8346485373253623,109.3322279393673,109.3322279393673,0.010933222793936732,0.0197880636396197,0.02447698382505526,0.02447698382505526,0.0197880636396197,1.8898468038688103,36.542771100997925
