epoch,train_loss,train_l1,train_nmse,train_mrstft,train_total,val_loss,val_nmse,val_mae,val_l1,val_mrstft,val_total,time
1,9.505963309605916,0.11276346963519851,0.7712849417049438,8.621914904912312,9.505963309605916,6.000326337416967,0.1813807951907317,0.06898404099047184,0.06898404099047184,5.749961499373118,6.000326337416967,38.29345178604126
2,5.643986677328746,0.046201433300351105,0.0962366207347562,5.501548628807068,5.643986677328746,4.359401022891204,0.05212997915223241,0.036250706350741284,0.036250706350741284,4.271020317077637,4.359401022891204,37.23193359375
3,4.1182919041315715,0.03242887158257266,0.046854544882662594,4.039008488059044,4.1182919041315715,3.436849494278431,0.00977578474751984,0.01537966748777156,0.01537966748777156,3.4116940567890803,3.436849494278431,36.971829891204834
4,3.371361412902673,0.026110560581243288,0.029696034387064477,3.315554811457793,3.371361412902673,2.3867960313955945,0.008534218035250282,0.013761102206384141,0.013761102206384141,2.364500721047322,2.3867960313955945,37.27041578292847
5,2.7211245572566987,0.02108104446825261,0.018377273870282807,2.68166623800993,2.7211245572566987,1.995464557905992,0.011321031298333157,0.01738763424024607,0.01738763424024607,1.966755890349547,1.995464557905992,37.06827998161316
6,2.3142012292146683,0.017809973699816812,0.012595152717161303,2.283796103199323,2.3142012292146683,1.2576931333790222,0.007408794504590333,0.01361285171781977,0.01361285171781977,1.2366714833925168,1.2576931333790222,34.55782508850098
7,2.131754701336225,0.01822202482377179,0.017542428904174207,2.0959902446468672,2.131754701336225,1.2247879292195043,0.005279412592062727,0.01155239560175687,0.01155239560175687,1.2079561173915863,1.2247879292195043,36.820801734924316
8,1.9948712719480197,0.014854641227284446,0.01073579617329718,1.9692808364331722,1.9948712719480197,1.021983417371909,0.0050026454710556814,0.011216303112450986,0.011216303112450986,1.0057644738505285,1.021983417371909,35.870646715164185
