epoch,beta_kl,train_total,train_reconstruction,train_mrstft,train_kl,train_l1,train_nmse,val_total,val_reconstruction,val_mrstft,val_kl,val_l1,val_nmse,val_nmse_metric,val_mae_metric,val_loss,time
1,1e-06,2.4770634286748776,0.14236187593514227,2.3281376114879473,6563.938287864168,0.051751141924940416,0.09061073414872525,3.1522538583357256,0.1422747769853571,3.004255091423517,5723.976685911744,0.05119052463835412,0.09108425230606572,0.09108425230606572,0.05119052463835412,3.1522538583357256,35.333224058151245
2,2.0800000000000004e-05,2.498470857165566,0.14004040545082663,2.2306391858801264,6143.81084905171,0.05147736477028643,0.08856304070032925,3.1915880192767134,0.10466820975908867,2.9556572551910696,6310.700560182006,0.04130838979240302,0.06335981978246799,0.06335981978246799,0.04130838979240302,3.1915880192767134,34.15837645530701
3,4.0600000000000004e-05,2.784034615968803,0.1285071540302331,2.3283549246401742,8058.436876841592,0.048231148835058864,0.08027600543511658,3.3233062683880985,0.15163653638664182,2.832695185483157,8349.126040951236,0.055896866206939406,0.09573966929955142,0.09573966929955142,0.055896866206939406,3.3233062683880985,34.16295790672302
4,6.04e-05,2.7830914015155708,0.12109826921743859,2.186448274697282,7873.259045199411,0.047230320536144385,0.07386794893113108,3.5510370141857273,0.10996290222629086,2.9559858726276147,8031.262046059409,0.04288247497854652,0.0670804269202463,0.0670804269202463,0.04288247497854652,3.5510370141857273,30.961918115615845
5,8.020000000000001e-05,2.9400833897381666,0.12557100621392212,2.1655043561461755,8092.369447340845,0.04757725087008074,0.07799375538589312,3.555349710223439,0.09792507898349029,2.8153843447402283,8005.48963877919,0.04029929625627759,0.057625782972836236,0.057625782972836236,0.04029929625627759,3.555349710223439,33.795921325683594
6,0.0001,2.868866394398855,0.11918695082524383,2.037264478317453,7124.149843983441,0.046001183472643016,0.07318576732539085,3.3734996823164134,0.08170012879993889,2.706903340069802,5848.9621179601645,0.03410593879787804,0.04759418990483487,0.04759418990483487,0.03410593879787804,3.3734996823164134,33.86003279685974
