epoch,train_total,train_reconstruction,train_mrstft,train_detectability,train_peak_penalty,train_kl,train_nmse,train_mae,train_loudness_proxy,train_peak_violation,val_total,val_reconstruction,val_mrstft,val_detectability,val_peak_penalty,val_kl,val_nmse,val_mae,val_loudness_proxy,val_peak_violation,lr_group0,time_sec
1,3.592531991061387,0.1493792821607425,2.302757128776307,25.142459008612477,0.0,6375.464158989043,0.09696933697874485,0.052409945295784736,0.25378046350016853,0.0,4.125594803918134,0.10037701941289745,2.9831280259640662,17.607565224069454,0.0,6899.384695870535,0.060439723380073744,0.03993729633985312,0.23340491066267202,0.0,1e-05,33.42009735107422
2,3.3950538733918245,0.13211689352652783,2.1371247864972704,21.448778111324557,0.0,6968.366465129067,0.08377690235051422,0.04833999084949414,0.25113505376366824,0.0,3.87737274588085,0.09367801111887444,2.8061788642144467,15.953859044438103,0.0,6584.3870192307695,0.05631343034290514,0.03736458052522861,0.23167311621236278,0.0,1e-05,35.07170104980469
3,3.23598822355709,0.1257510093568885,2.00011482371752,20.229181964936526,0.0,7055.3876953125,0.07917193640246097,0.046579072892586705,0.2503715137917682,0.0,3.875083633087811,0.09329306749770275,2.805474199436523,16.31906279379469,0.0,6499.351186899038,0.055142600989931234,0.03815046626214798,0.22497738291929056,0.0,1e-05,35.00750494003296
4,3.3764043227536122,0.1324221828722384,2.1441140554815648,20.998042946582117,0.0,6799.072408283532,0.08372979358847872,0.048692389202129795,0.24808026205100228,0.0,4.14394149234161,0.11073053550425467,2.9610664346715905,16.723275618970913,0.0,7376.790162474244,0.06645386744863711,0.044276668004445977,0.2306490584716692,0.0,1e-05,35.11123585700989
5,3.4506601289312027,0.12650165236882796,2.1800488493198733,20.372378170042808,0.0,7366.620830480163,0.07959814378088848,0.046903508540940476,0.2481008836156027,0.0,3.9460699090968485,0.09455883848880019,2.907490128016734,14.993496751970502,0.0,6441.51028073489,0.05710495297111325,0.03745388482175358,0.23745255794498946,0.0,1e-05,32.12277364730835
6,3.3660945446595663,0.12385240871493877,2.1348139508311967,18.917060990288807,0.0,7290.869822792165,0.07880647503492605,0.04504593371711721,0.2530042489330132,0.0,3.957207925160285,0.09435291993585261,2.8425298117019318,13.857249675761823,0.0,7431.802187070742,0.056970989505586385,0.03738193068612408,0.23970670244850956,0.0,1e-05,35.099076986312866
7,3.2842005310273326,0.12431230298571219,2.070932823190018,17.620193049407813,0.0,7365.515635375166,0.07908025238004972,0.04523205066997692,0.25539918542699824,0.0,4.223536322636938,0.11700323903626138,3.0877024158016666,16.867626461813465,0.0,6814.781427069025,0.07357593482503524,0.04342730490715949,0.24554376811771603,0.0,1e-05,35.07359337806702
8,3.7529611734249246,0.13155261637917554,2.4123825039046696,20.836797856718853,0.0,7922.901184973647,0.08423236481212129,0.04732025144089899,0.2564246898311701,0.0,4.401099230028504,0.13872167304321958,3.0229690304169288,18.699600496318155,0.0,8654.165446857829,0.09007064468012406,0.048651028485907306,0.24265155523687928,0.0,1e-05,35.09028887748718
